OrderID,OrderDate,Product,Category,Quantity,UnitPrice,Revenue,Discount,FinalPrice,Region,SalesChannel,check_Revenue,check_finalprice
1330,2022-01-22,Notebook,Stationery,8,73.38,587.04,0.1,528.34,East,Online,587.04,528.336
1331,2022-07-11,Desk,Furniture,4,973.12,3892.48,0.0,3892.48,West,Retail,3892.48,3892.48
1332,2022-01-07,Monitor,Electronics,1,488.8,488.8,0.0,488.8,North,Retail,488.8,488.8
1333,2022-02-27,Smartphone,Electronics,7,671.62,4701.34,0.0,4701.34,South,Online,4701.34,4701.34
1334,2022-10-12,Keyboard,Electronics,4,642.14,2568.56,0.0,2568.56,East,Online,2568.56,2568.56
1335,2022-02-08,Keyboard,Electronics,7,1239.75,8678.25,0.0,8678.25,North,Retail,8678.25,8678.25
1336,2022-10-15,Notebook,Stationery,2,1160.37,2320.74,0.0,2320.74,North,Retail,2320.74,2320.74
1337,2022-01-27,Monitor,Electronics,3,1426.54,4279.62,0.0,4279.62,East,Retail,4279.62,4279.62
1338,2022-04-02,Monitor,Electronics,5,1364.74,6823.7,0.1,6141.33,North,Online,6823.7,6141.33
1339,2022-03-25,Printer,Electronics,6,1141.34,6848.04,0.0,6848.04,North,Retail,6848.039999999999,6848.04
1340,2022-09-14,Pen,Stationery,6,348.78,2092.68,0.0,2092.68,South,Online,2092.68,2092.68
1341,2022-11-16,Printer,Electronics,1,979.24,979.24,0.0,979.24,East,Retail,979.24,979.24
1342,2022-09-28,Smartphone,Electronics,8,243.07,1944.56,0.0,1944.56,South,Online,1944.56,1944.56
1343,2022-04-03,Laptop,Electronics,5,234.72,1173.6,0.0,1173.6,East,Retail,1173.6,1173.6
1344,2022-02-19,Smartphone,Electronics,4,31.7,126.8,0.05,120.46,North,Online,126.8,120.46
1345,2022-06-30,Notebook,Stationery,8,1381.67,11053.36,0.05,10500.69,South,Retail,11053.36,10500.692000000001
1346,2022-02-15,Printer,Electronics,9,6.84,61.56,0.0,61.56,East,Retail,61.56,61.56
1347,2022-08-24,Pen,Stationery,4,648.31,2593.24,0.0,2593.24,South,Retail,2593.24,2593.24
1348,2022-11-15,Smartphone,Electronics,6,875.05,5250.3,0.0,5250.3,West,Retail,5250.299999999999,5250.3
1349,2022-12-10,Desk,Furniture,8,468.99,3751.92,0.0,3751.92,North,Retail,3751.92,3751.92
1350,2022-03-13,Office Chair,Furniture,5,113.31,566.55,0.0,566.55,West,Retail,566.55,566.55
1351,2022-04-05,Office Chair,Furniture,6,441.04,2646.24,0.05,2513.93,East,Online,2646.2400000000002,2513.928
1352,2022-10-16,Monitor,Electronics,6,1362.19,8173.14,0.05,7764.48,East,Online,8173.14,7764.483
1353,2022-06-28,Keyboard,Electronics,8,223.15,1785.2,0.0,1785.2,East,Online,1785.2,1785.2
1354,2022-02-15,Smartphone,Electronics,6,929.14,5574.84,0.05,5296.1,West,Online,5574.84,5296.098
1355,2022-07-21,Office Chair,Furniture,8,19.61,156.88,0.0,156.88,North,Online,156.88,156.88
1356,2022-01-02,Monitor,Electronics,1,136.36,136.36,0.0,136.36,South,Online,136.36,136.36
1357,2022-03-18,Pen,Stationery,4,539.91,2159.64,0.0,2159.64,South,Online,2159.64,2159.64
1358,2022-06-15,Notebook,Stationery,7,305.28,2136.96,0.05,2030.11,South,Online,2136.96,2030.1119999999999
1359,2022-05-23,Office Chair,Furniture,2,66.57,133.14,0.05,126.48,East,Online,133.14,126.48299999999998
1360,2022-12-26,Pen,Stationery,3,1344.85,4034.55,0.0,4034.55,North,Retail,4034.5499999999997,4034.55
1362,2022-07-23,Headphones,Electronics,8,1421.29,11370.32,0.05,10801.8,North,Online,11370.32,10801.804
1363,2022-03-25,Headphones,Electronics,7,992.93,6950.51,0.0,6950.51,North,Retail,6950.509999999999,6950.51
1364,2022-11-10,Office Chair,Furniture,6,681.22,4087.32,0.05,3882.95,East,Online,4087.32,3882.954
1365,2022-10-24,Headphones,Electronics,2,95.23,190.46,0.0,190.46,East,Online,190.46,190.46
1366,2022-01-25,Headphones,Electronics,3,332.72,998.16,0.2,798.53,West,Online,998.1600000000001,798.528
1367,2022-12-22,Smartphone,Electronics,8,1308.39,10467.12,0.0,10467.12,West,Retail,10467.12,10467.12
1368,2022-10-15,Monitor,Electronics,3,246.7,740.1,0.0,740.1,North,Retail,740.0999999999999,740.1
1369,2022-07-30,Notebook,Stationery,6,501.81,3010.86,0.0,3010.86,South,Online,3010.86,3010.86
1370,2022-02-28,Notebook,Stationery,3,126.88,380.64,0.0,380.64,East,Retail,380.64,380.64
1371,2022-04-03,Laptop,Electronics,6,50.83,304.98,0.0,304.98,North,Retail,304.98,304.98
1372,2022-11-28,Keyboard,Electronics,1,1303.07,1303.07,0.05,1237.92,West,Online,1303.07,1237.9164999999998
1373,2022-01-24,Printer,Electronics,4,945.0,3780.0,0.05,3591.0,West,Online,3780.0,3591.0
1375,2022-04-15,Smartphone,Electronics,4,48.94,195.76,0.0,195.76,South,Retail,195.76,195.76
1376,2022-08-16,Pen,Stationery,2,898.6,1797.2,0.05,1707.34,East,Retail,1797.2,1707.34
1378,2022-09-25,Notebook,Stationery,3,936.34,2809.02,0.05,2668.57,West,Online,2809.02,2668.569
1379,2022-08-13,Smartphone,Electronics,3,1165.12,3495.36,0.0,3495.36,South,Retail,3495.3599999999997,3495.36
1380,2022-03-28,Printer,Electronics,2,275.56,551.12,0.1,496.01,South,Retail,551.12,496.00800000000004
1381,2022-02-10,Monitor,Electronics,6,1306.77,7840.62,0.0,7840.62,West,Retail,7840.62,7840.62
1382,2022-08-19,Keyboard,Electronics,9,995.62,8960.58,0.0,8960.58,North,Retail,8960.58,8960.58
1383,2022-05-25,Keyboard,Electronics,9,1454.27,13088.43,0.0,13088.43,East,Retail,13088.43,13088.43
1384,2022-08-17,Monitor,Electronics,5,491.16,2455.8,0.05,2333.01,South,Retail,2455.8,2333.01
1385,2022-06-13,Smartphone,Electronics,7,683.42,4783.94,0.0,4783.94,North,Online,4783.94,4783.94
1386,2022-07-14,Smartphone,Electronics,6,258.79,1552.74,0.0,1552.74,West,Online,1552.7400000000002,1552.74
1387,2022-09-23,Monitor,Electronics,9,649.18,5842.62,0.0,5842.62,South,Online,5842.62,5842.62
1388,2022-06-20,Pen,Stationery,1,382.53,382.53,0.0,382.53,East,Online,382.53,382.53
1389,2022-10-11,Keyboard,Electronics,9,910.28,8192.52,0.0,8192.52,East,Retail,8192.52,8192.52
1390,2022-07-23,Laptop,Electronics,5,1173.78,5868.9,0.05,5575.45,East,Retail,5868.9,5575.454999999999
1391,2022-11-08,Monitor,Electronics,6,312.73,1876.38,0.0,1876.38,North,Online,1876.38,1876.38
1392,2022-11-30,Headphones,Electronics,2,188.84,377.68,0.0,377.68,West,Online,377.68,377.68
1393,2022-10-09,Smartphone,Electronics,1,187.55,187.55,0.0,187.55,East,Retail,187.55,187.55
1395,2022-01-12,Keyboard,Electronics,4,1480.01,5920.04,0.2,4736.03,North,Retail,5920.04,4736.032
1396,2022-10-26,Laptop,Electronics,2,488.08,976.16,0.2,780.93,South,Retail,976.16,780.928
1397,2022-02-08,Desk,Furniture,8,775.82,6206.56,0.0,6206.56,East,Retail,6206.56,6206.56
1398,2022-10-21,Laptop,Electronics,4,192.98,771.92,0.0,771.92,South,Online,771.92,771.92
1399,2022-11-04,Pen,Stationery,2,306.77,613.54,0.05,582.86,West,Online,613.54,582.8629999999999
1400,2022-12-07,Headphones,Electronics,1,1097.59,1097.59,0.0,1097.59,North,Online,1097.59,1097.59
1401,2022-12-24,Notebook,Stationery,5,1445.2,7226.0,0.0,7226.0,South,Retail,7226.0,7226.0
1402,2022-07-12,Keyboard,Electronics,7,1468.05,10276.35,0.0,10276.35,West,Retail,10276.35,10276.35
1403,2022-04-24,Headphones,Electronics,2,928.68,1857.36,0.1,1671.62,East,Retail,1857.36,1671.624
1404,2022-08-20,Monitor,Electronics,1,50.43,50.43,0.1,45.39,North,Online,50.43,45.387
1405,2022-10-29,Headphones,Electronics,4,1016.39,4065.56,0.0,4065.56,South,Online,4065.56,4065.56
1406,2022-05-22,Smartphone,Electronics,5,1002.12,5010.6,0.0,5010.6,East,Retail,5010.6,5010.6
1407,2022-08-08,Keyboard,Electronics,2,1499.12,2998.24,0.0,2998.24,West,Retail,2998.24,2998.24
1408,2022-03-14,Keyboard,Electronics,1,613.33,613.33,0.1,552.0,East,Online,613.33,551.9970000000001
1409,2022-03-14,Notebook,Stationery,5,852.69,4263.45,0.05,4050.28,North,Retail,4263.450000000001,4050.2774999999997
1410,2022-11-20,Keyboard,Electronics,2,609.19,1218.38,0.0,1218.38,North,Retail,1218.38,1218.38
1411,2022-04-12,Pen,Stationery,3,1212.73,3638.19,0.05,3456.28,West,Retail,3638.19,3456.2805
1412,2022-10-06,Laptop,Electronics,3,1304.01,3912.03,0.0,3912.03,South,Retail,3912.0299999999997,3912.03
1413,2022-11-06,Pen,Stationery,7,13.61,95.27,0.0,95.27,North,Online,95.27,95.27
1414,2022-03-17,Office Chair,Furniture,7,847.34,5931.38,0.0,5931.38,East,Online,5931.38,5931.38
1415,2022-04-03,Headphones,Electronics,9,896.75,8070.75,0.0,8070.75,East,Retail,8070.75,8070.75
1416,2022-10-18,Monitor,Electronics,6,114.43,686.58,0.05,652.25,North,Online,686.58,652.251
1417,2022-04-20,Printer,Electronics,2,697.92,1395.84,0.0,1395.84,West,Online,1395.84,1395.84
1418,2022-10-09,Headphones,Electronics,8,781.03,6248.24,0.0,6248.24,West,Online,6248.24,6248.24
1419,2022-04-27,Notebook,Stationery,9,573.39,5160.51,0.0,5160.51,East,Online,5160.51,5160.51
1420,2022-10-20,Keyboard,Electronics,4,913.82,3655.28,0.05,3472.52,North,Retail,3655.28,3472.516
1421,2022-11-22,Laptop,Electronics,2,1074.66,2149.32,0.0,2149.32,West,Online,2149.32,2149.32
1422,2022-01-21,Monitor,Electronics,7,649.14,4543.98,0.1,4089.58,West,Retail,4543.98,4089.582
1423,2022-04-27,Keyboard,Electronics,9,983.77,8853.93,0.0,8853.93,East,Online,8853.93,8853.93
1424,2022-11-20,Keyboard,Electronics,5,721.38,3606.9,0.0,3606.9,North,Retail,3606.9,3606.9
1425,2022-11-30,Headphones,Electronics,4,388.88,1555.52,0.0,1555.52,West,Retail,1555.52,1555.52
1426,2022-01-27,Smartphone,Electronics,3,873.49,2620.47,0.0,2620.47,West,Online,2620.4700000000003,2620.47
1427,2022-06-07,Office Chair,Furniture,2,602.86,1205.72,0.2,964.58,West,Retail,1205.72,964.576
1428,2022-03-31,Notebook,Stationery,9,786.11,7074.99,0.0,7074.99,North,Retail,7074.99,7074.99
1429,2022-04-18,Desk,Furniture,7,790.12,5530.84,0.05,5254.3,East,Online,5530.84,5254.298
1430,2022-11-08,Monitor,Electronics,1,853.13,853.13,0.0,853.13,South,Online,853.13,853.13
1431,2022-02-05,Notebook,Stationery,4,727.9,2911.6,0.1,2620.44,North,Online,2911.6,2620.44
1432,2022-06-21,Monitor,Electronics,8,792.12,6336.96,0.0,6336.96,East,Online,6336.96,6336.96
1433,2022-05-21,Office Chair,Furniture,7,958.79,6711.53,0.0,6711.53,North,Online,6711.53,6711.53
1434,2022-08-08,Desk,Furniture,9,1191.65,10724.85,0.05,10188.61,South,Online,10724.85,10188.6075
1435,2022-05-01,Pen,Stationery,8,1156.07,9248.56,0.0,9248.56,South,Online,9248.56,9248.56
1436,2022-12-13,Headphones,Electronics,5,456.58,2282.9,0.05,2168.76,West,Retail,2282.9,2168.755
1437,2022-04-10,Pen,Stationery,7,1002.99,7020.93,0.0,7020.93,West,Retail,7020.93,7020.93
1438,2022-06-13,Monitor,Electronics,1,638.8,638.8,0.0,638.8,South,Retail,638.8,638.8
1439,2022-02-18,Smartphone,Electronics,3,1304.54,3913.62,0.0,3913.62,West,Retail,3913.62,3913.62
1440,2022-05-29,Desk,Furniture,1,271.78,271.78,0.0,271.78,East,Online,271.78,271.78
1441,2022-06-09,Monitor,Electronics,9,589.4,5304.6,0.0,5304.6,North,Retail,5304.599999999999,5304.6
1442,2022-09-11,Printer,Electronics,9,1481.74,13335.66,0.0,13335.66,West,Online,13335.66,13335.66
1443,2022-03-26,Laptop,Electronics,2,609.46,1218.92,0.0,1218.92,East,Retail,1218.92,1218.92
1444,2022-06-16,Smartphone,Electronics,9,1040.19,9361.71,0.2,7489.37,North,Retail,9361.710000000001,7489.3679999999995
1445,2022-07-07,Printer,Electronics,3,906.81,2720.43,0.0,2720.43,North,Retail,2720.43,2720.43
1446,2022-10-15,Pen,Stationery,7,1160.07,8120.49,0.0,8120.49,South,Retail,8120.49,8120.49
1447,2022-08-17,Pen,Stationery,1,895.65,895.65,0.0,895.65,West,Online,895.65,895.65
1448,2022-12-19,Laptop,Electronics,6,535.72,3214.32,0.0,3214.32,West,Online,3214.32,3214.32
1449,2022-02-18,Monitor,Electronics,2,1006.06,2012.12,0.0,2012.12,North,Online,2012.12,2012.12
1451,2022-03-08,Printer,Electronics,6,350.09,2100.54,0.0,2100.54,South,Retail,2100.54,2100.54
1452,2022-12-08,Monitor,Electronics,6,83.25,499.5,0.0,499.5,East,Retail,499.5,499.5
1453,2022-04-12,Keyboard,Electronics,1,1493.24,1493.24,0.0,1493.24,East,Online,1493.24,1493.24
1454,2022-04-26,Monitor,Electronics,8,872.81,6982.48,0.0,6982.48,North,Retail,6982.48,6982.48
1455,2022-11-29,Smartphone,Electronics,9,259.86,2338.74,0.0,2338.74,West,Retail,2338.7400000000002,2338.74
1456,2022-06-07,Desk,Furniture,9,1233.6,11102.4,0.0,11102.4,South,Retail,11102.4,11102.4
1457,2022-05-16,Smartphone,Electronics,4,714.96,2859.84,0.0,2859.84,South,Retail,2859.84,2859.84
1458,2022-10-06,Desk,Furniture,3,232.86,698.58,0.2,558.86,West,Online,698.58,558.864
1459,2022-12-26,Pen,Stationery,8,812.24,6497.92,0.1,5848.13,North,Retail,6497.92,5848.128000000001
1460,2022-05-29,Notebook,Stationery,4,937.26,3749.04,0.0,3749.04,West,Retail,3749.04,3749.04
1461,2022-08-19,Headphones,Electronics,1,914.69,914.69,0.0,914.69,North,Retail,914.69,914.69
1462,2022-08-14,Notebook,Stationery,4,458.18,1832.72,0.0,1832.72,East,Online,1832.72,1832.72
1463,2022-03-07,Monitor,Electronics,9,136.03,1224.27,0.1,1101.84,East,Online,1224.27,1101.843
1464,2022-11-27,Office Chair,Furniture,3,598.49,1795.47,0.0,1795.47,East,Retail,1795.47,1795.47
1465,2022-07-15,Office Chair,Furniture,2,775.94,1551.88,0.1,1396.69,South,Online,1551.88,1396.6920000000002
1466,2022-05-23,Headphones,Electronics,6,852.03,5112.18,0.0,5112.18,North,Retail,5112.18,5112.18
1467,2022-01-12,Smartphone,Electronics,1,178.97,178.97,0.1,161.07,North,Retail,178.97,161.073
1468,2022-10-18,Pen,Stationery,8,801.06,6408.48,0.05,6088.06,South,Retail,6408.48,6088.056
1469,2022-03-08,Headphones,Electronics,7,460.5,3223.5,0.0,3223.5,South,Online,3223.5,3223.5
1470,2022-06-12,Pen,Stationery,2,234.92,469.84,0.0,469.84,South,Retail,469.84,469.84
1471,2022-07-25,Laptop,Electronics,4,861.7,3446.8,0.1,3102.12,West,Retail,3446.8,3102.1200000000003
1472,2022-10-08,Office Chair,Furniture,6,474.02,2844.12,0.05,2701.91,West,Retail,2844.12,2701.9139999999998
1473,2022-11-17,Printer,Electronics,6,1244.85,7469.1,0.0,7469.1,South,Online,7469.099999999999,7469.1
1474,2022-01-25,Desk,Furniture,5,187.03,935.15,0.0,935.15,West,Online,935.15,935.15
1475,2022-01-25,Monitor,Electronics,4,124.55,498.2,0.05,473.29,West,Retail,498.2,473.28999999999996
1476,2022-05-08,Desk,Furniture,4,662.07,2648.28,0.0,2648.28,West,Retail,2648.28,2648.28
1477,2022-06-09,Headphones,Electronics,2,977.05,1954.1,0.0,1954.1,South,Online,1954.1,1954.1
1478,2022-01-05,Desk,Furniture,3,291.71,875.13,0.0,875.13,North,Retail,875.1299999999999,875.13
1479,2022-09-24,Monitor,Electronics,2,91.38,182.76,0.05,173.62,North,Online,182.76,173.62199999999999
1480,2022-03-24,Desk,Furniture,9,217.66,1958.94,0.0,1958.94,North,Online,1958.94,1958.94
1481,2022-07-09,Desk,Furniture,3,270.76,812.28,0.05,771.67,West,Online,812.28,771.6659999999999
1482,2022-04-07,Keyboard,Electronics,4,951.62,3806.48,0.0,3806.48,North,Online,3806.48,3806.48
1483,2022-04-11,Printer,Electronics,7,335.1,2345.7,0.0,2345.7,East,Online,2345.7000000000003,2345.7
1484,2022-05-04,Keyboard,Electronics,6,641.99,3851.94,0.0,3851.94,North,Retail,3851.94,3851.94
1485,2022-04-26,Notebook,Stationery,3,554.8,1664.4,0.0,1664.4,East,Online,1664.3999999999999,1664.4
1486,2022-01-14,Keyboard,Electronics,7,1101.75,7712.25,0.05,7326.64,North,Retail,7712.25,7326.6375
1487,2022-07-02,Office Chair,Furniture,2,205.04,410.08,0.0,410.08,North,Retail,410.08,410.08
1488,2022-08-18,Smartphone,Electronics,5,1141.63,5708.15,0.0,5708.15,East,Online,5708.150000000001,5708.15
1489,2022-03-06,Headphones,Electronics,5,1252.28,6261.4,0.05,5948.33,North,Retail,6261.4,5948.329999999999
1490,2022-06-30,Printer,Electronics,2,101.6,203.2,0.0,203.2,South,Retail,203.2,203.2
1491,2022-07-07,Printer,Electronics,5,1267.31,6336.55,0.0,6336.55,North,Online,6336.549999999999,6336.55
1492,2022-10-09,Laptop,Electronics,4,1297.67,5190.68,0.0,5190.68,East,Online,5190.68,5190.68
1493,2022-03-23,Headphones,Electronics,8,1216.98,9735.84,0.05,9249.05,West,Online,9735.84,9249.047999999999
1494,2022-02-11,Desk,Furniture,5,1434.55,7172.75,0.0,7172.75,South,Retail,7172.75,7172.75
1495,2022-07-11,Smartphone,Electronics,1,989.74,989.74,0.1,890.77,North,Online,989.74,890.7660000000001
1496,2022-05-10,Keyboard,Electronics,1,1262.1,1262.1,0.0,1262.1,West,Online,1262.1,1262.1
1497,2022-08-20,Smartphone,Electronics,5,1238.57,6192.85,0.0,6192.85,West,Online,6192.849999999999,6192.85
1498,2022-09-21,Notebook,Stationery,6,956.82,5740.92,0.05,5453.87,South,Online,5740.92,5453.874
1499,2022-12-09,Desk,Furniture,8,1324.28,10594.24,0.0,10594.24,West,Online,10594.24,10594.24
